path,bytes,sha256,source,source_url,source_version,license,license_url,transformation
robustness/data/pae/P37263_v6_pae.json.gz,11282,91a9346924a24e52283e970f90775bb104ef6bf8be759c1ffb5776e6ecacde0e,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P37263-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P38953_metadata.json,2508,4463500d41a7ab1cd6207759473e7eb48f92564d1e59f6621f70030fa25acce3,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P38953,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P38953_v6_pae.json.gz,66777,d90703e904826b8cbf6f784160c67a80668f92c2efd5e6184a0d67170828cf58,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P38953-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P43565_metadata.json,5253,959becdee39ab2063326b1f9d1348b30669f4dabbde28031d3539578de604d0d,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P43565,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P43565_v6_pae.json.gz,1082634,f0f3f0917ed8c8817ee28dd9e13b38c8d1376f1ee0474c55cbf990ec44cd37e1,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P43565-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P47116_metadata.json,3350,db6ea005d599f6f1f083f01064a7f06a837b0cd0abe66c0189bea72b4ae3c7a6,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P47116,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P47116_v6_pae.json.gz,200145,14a70633445dd5a5679c41986e5ae1ca32c70d5032c11ca7345156435c90e8e6,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P47116-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P50873_metadata.json,2710,6b237046f835eca409f5b7bc73b33b6e26483143444f082cf216dba3340d7d2e,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P50873,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P50873_v6_pae.json.gz,92331,a38b93a03d9c4d9ad6475a51e76c19fab6985246eedc26a573b5f9f2d503c88a,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P50873-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P50947_metadata.json,2374,75c3f4e684e6e4b4f2c7f23b7d4235dc39af8bf4e37c4806f4cd52f6c76f0b60,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P50947,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P50947_v6_pae.json.gz,39562,a267a58599fa3b68342ab5076ecec7ae67465fc9850cdb2a4d1c6ef2f29d4beb,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P50947-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/P53599_metadata.json,4862,e888ed7d77178cc262602d4b1cd4c54f09fffc0dd6115da0d700b16350879c62,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/P53599,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/P53599_v6_pae.json.gz,952060,baa06d9a818d7bf5a146f67b34a1dc0ee391049df62a85155683fc0d7cc84b71,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-P53599-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q00772_metadata.json,2682,2b1fd71128b5dc398848db87b7e246bdfcef78c280861ea160f7faface1ca1b7,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q00772,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q00772_v6_pae.json.gz,82642,6f1383254f377673008a9be65ff75af4f77c950f02ff76d4fd38ad329d6ac758,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q00772-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q03262_metadata.json,2933,6f39fb89545fd3cbd268ccb561dfc2e264c966ebdae8c1d8036062a0e504ecab,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q03262,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q03262_v6_pae.json.gz,88040,d8d10e96227f2fc2fee066065cbe2e9c0e83df4a5f3c827c5d3c1d09cd668a0f,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q03262-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q03330_metadata.json,2581,24199c53210c7321652d3cacd74ba255074ea98eec64d0b90543beb638990169,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q03330,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q03330_v6_pae.json.gz,76745,ef946635fe0110867935235956dcdb3fa1708d74079a0625cc571de3766bc6c7,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q03330-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q03497_metadata.json,3589,65ce263e78864abfad33752025a96526cda46bdb2e21974cdd89f1599ef2b8b6,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q03497,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q03497_v6_pae.json.gz,274554,d0dfd04d5300e678fa07eed7d66596fccfca7763d10f961f684b25459ebe8dd6,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q03497-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q03533_metadata.json,2881,58208b8d3230ce48a827809798586d47bd4e708a2c9a4db589651a6ba6d3a40c,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q03533,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q03533_v6_pae.json.gz,130539,c4003047564a0920a5841857028128e4ad40cc6ab3df7ea12514fbbd529076b0,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q03533-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q03656_metadata.json,3192,801dbba3c6ee730c7c32636ef8f36e65de2562b7241873173edc17d0e35987c1,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q03656,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q03656_v6_pae.json.gz,176038,d58d27625ff743bac09ca392b62bff42a9a767d6077cb02e975ac20e5f690e11,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q03656-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q04439_metadata.json,4121,a6bfb7a931ccc1ff157c8c2ec7edbc03f0d1be902c4cb86d7e4e08ca10d2121d,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q04439,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q04439_v6_pae.json.gz,525911,fb4aca911aaaef0e0186d8668bdf2295185896f08db0a490b21d0fca6402fdb2,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q04439-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q06385_metadata.json,2411,f876bcd03dc003cea49a4e103b154e6b9dcc92e887073df98bee05c9b849ec02,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q06385,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q06385_v6_pae.json.gz,33343,8b5b2cdde3072353aa83b5a6d28f17f00e2bcb0319f02d4fbe7401e7faa389c1,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q06385-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q08972_metadata.json,4097,7e59bfbd45733f40e4b5021735ec786e7d4440e91433bf17a5136d816dbab199,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q08972,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q08972_v6_pae.json.gz,577863,5ba429fa1d4d2d76f028dff34af433eb54a16cbd88aaa2ac98eef9bfaa80b54a,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q08972-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q12222_metadata.json,2462,741f6840503164e80b6ea14603adf74a4835f36d8d0489b8904db7eec148ac86,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q12222,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q12222_v6_pae.json.gz,46541,100c34808fd25d783da750e912a110f9a846735fd0f12edae9e39ee206d01abc,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q12222-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q12271_metadata.json,3932,92a7baad817be15257ac04faa5662310bdb95e8fea498e425dae3b6537824bee,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q12271,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q12271_v6_pae.json.gz,447234,066292f41c57373f542b920adfd085ecf4c5eac2cfd12d38f5619aa7234846c4,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q12271-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q12386_metadata.json,3457,cd12579c62cd3eb73c7d6650c8e9a12d1665fbfb06e743b83c2a81803bf41811,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q12386,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q12386_v6_pae.json.gz,234222,5dcb1b97480e55c712b6e3b2cee8fa4029487c9959017bab81f70ffc7531d45c,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q12386-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
robustness/data/pae/Q12464_metadata.json,2635,4f0ea9147d3015153790892c1e3ff94a28e15b74309636b3d1db64e8bc27b12a,AlphaFold Protein Structure Database API metadata,https://alphafold.ebi.ac.uk/api/prediction/Q12464,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,first API record serialized as indented JSON
robustness/data/pae/Q12464_v6_pae.json.gz,90473,4def2f3d05f2847e5abcba0acaab46e1f6b636ff9b87fcaf1294ae551a6566f2,AlphaFold Protein Structure Database predicted aligned error,https://alphafold.ebi.ac.uk/files/AF-Q12464-F1-predicted_aligned_error_v6.json,v6,CC BY 4.0,https://alphafold.ebi.ac.uk/assets/License-Disclaimer.pdf,source JSON serialized compactly and gzip-compressed
